client_id,days_since_prev,contacts_before,outcome_id
44439,86,23,2
44440,92,8,3
44441,182,10,1
44442,472,1,3
44444,181,2,2
44445,91,6,1
44447,717,4,1
44448,437,1,1
44451,183,10,1
44455,174,15,1
44458,92,4,3
44461,178,4,3
44463,94,3,3
44464,93,2,3
44465,179,2,3
44466,93,3,1
44467,295,1,1
44468,182,4,1
44469,364,1,2
44470,178,9,3
44472,3,6,2
44473,88,4,2
44476,91,6,1
44479,461,5,1
44480,291,1,1
44481,182,3,1
44482,94,4,3
44483,95,11,1
44485,46,35,1
44486,91,2,2
44487,182,2,1
44488,181,8,3
44490,782,1,2
44492,356,10,2
44494,182,2,3
44497,728,2,1
44498,181,14,3
44499,95,3,3
44500,127,7,1
44501,181,1,3
44502,181,2,3
44504,414,4,1
44505,187,1,3
44506,109,2,2
44507,182,2,3
44509,518,1,1
44511,181,2,3
44512,286,2,1
44513,180,4,3
44516,183,2,3
44517,308,6,2
44518,181,8,3
44519,433,1,3
44520,180,6,3
44521,181,2,3
44522,91,7,3
44523,182,7,3
44525,183,5,3
44526,286,6,1
44527,182,4,3
44528,182,4,3
44529,21,6,1
44530,178,20,1
44531,828,2,1
44532,182,4,3
44533,182,2,3
44534,91,5,1
44535,182,2,3
44536,185,1,1
44537,31,10,3
44541,178,10,3
44543,181,1,3
44545,91,5,3
44546,524,1,1
44547,651,1,3
44548,182,2,3
44550,179,1,3
44553,182,2,2
44555,91,6,1
44556,92,8,3
44558,179,10,3
44559,562,1,1
44561,182,3,3
44562,43,8,2
44563,78,2,1
44566,183,4,3
44569,371,6,1
44570,116,1,2
44571,761,1,2
44572,185,6,3
44573,182,9,3
44574,95,3,2
44575,159,3,2
44576,95,4,3
44577,111,5,2
44582,174,5,1
44583,188,3,3
44584,185,5,3
44585,136,1,2
44586,492,2,1
44592,304,1,2
44595,192,14,2
44600,14,7,3
44605,775,2,2
44610,455,2,1
44612,92,1,1
44613,123,1,1
44614,186,3,1
44615,92,5,2
44617,300,1,2
44619,186,3,2
44621,187,3,2
44622,457,2,1
44623,183,3,3
44624,29,3,1
44625,44,3,2
44626,93,4,1
44627,579,1,1
44630,92,14,3
44631,92,1,3
44634,92,7,1
44635,208,2,2
44636,183,2,3
44637,371,4,2
44640,91,4,1
44643,92,3,3
44644,188,2,3
44646,189,2,1
44647,86,6,1
44648,478,2,2
44651,493,2,1
44652,458,1,1
44654,94,5,2
44655,184,1,3
44656,290,3,2
44657,182,7,1
44658,388,3,2
44659,363,1,1
44660,79,11,1
44661,464,2,1
44665,184,4,3
44666,183,3,3
44667,94,2,2
44668,760,1,2
44669,95,5,2
44671,466,3,3
44672,36,11,3
44674,93,2,3
44675,185,1,3
44677,185,7,3
44678,182,4,1
44679,182,1,3
44680,185,2,3
44681,465,2,1
44684,656,7,2
44687,188,3,3
44688,75,4,1
44689,276,8,2
44690,125,6,1
44692,280,1,1
44693,504,5,2
44695,96,1,3
44697,391,11,2
44698,145,2,2
44699,831,1,2
44700,490,5,2
44701,521,2,1
44702,97,3,2
44703,297,3,2
44704,185,9,3
44705,108,8,3
44706,432,3,3
44711,186,7,3
44712,655,5,1
44714,221,3,1
44717,186,2,1
44718,186,1,3
44719,186,2,1
44725,102,5,2
44726,427,3,3
44727,92,3,3
44728,184,5,3
44729,187,1,1
44730,184,3,3
44731,370,4,1
44732,184,3,3
44733,92,1,1
44736,183,5,3
44738,184,1,3
44739,91,13,3
44745,183,5,3
44746,183,1,3
44747,92,3,1
44749,182,1,3
44752,92,8,3
44753,93,5,2
44755,749,2,1
44756,365,1,3
44757,92,1,3
44758,191,3,3
44759,254,4,3
44760,254,4,3
44761,200,3,1
44762,186,1,3
44763,185,2,3
44764,93,2,3
44765,394,1,1
44770,187,3,3
44771,199,4,2
44772,490,1,1
44773,199,4,1
44774,96,5,3
44778,186,1,3
44780,92,9,3
44781,64,12,1
44782,216,7,3
44783,524,7,2
44784,398,1,1
44785,91,4,3
44786,838,3,2
44787,91,4,3
44789,187,4,1
44790,92,2,3
44792,184,3,3
44794,75,6,1
44795,274,1,1
44796,246,4,3
44797,183,1,3
44799,769,2,1
44801,184,7,3
44803,469,3,3
44807,535,2,3
44810,91,1,3
44811,587,3,1
44813,185,1,1
44815,202,7,2
44816,792,1,1
44819,149,2,2
44820,91,5,2
44821,183,3,3
44822,195,4,2
44823,778,41,2
44827,63,11,2
44828,81,3,1
44829,92,6,3
44830,854,2,1
44832,183,2,3
44833,779,12,1
44834,373,6,3
44838,850,2,1
44841,771,2,3
44844,184,6,3
44845,184,2,3
44847,371,3,1
44849,594,6,1
44850,190,1,1
44851,184,1,3
44852,184,11,3
44853,184,7,3
44855,195,2,1
44856,184,13,1
44859,842,1,1
44860,238,3,3
44862,589,4,1
44864,92,4,3
44865,779,2,1
44866,603,1,1
44867,59,6,1
44869,484,2,2
44870,92,3,3
44871,182,6,1
44873,489,6,1
44874,62,6,2
44876,188,3,2
44877,391,3,1
44880,184,1,3
44882,190,10,2
44883,486,1,2
44884,53,8,1
44885,409,2,3
44886,444,1,1
44887,197,6,1
44888,91,14,3
44892,193,4,3
44894,280,1,2
44895,94,16,2
44896,279,1,1
44898,95,4,1
44904,187,1,3
44905,92,12,3
44907,680,5,1
44908,491,4,1
44909,61,9,1
44911,92,3,3
44913,232,4,3
44918,98,12,2
44920,94,9,2
44922,92,6,1
44925,808,12,1
44932,96,1,3
44936,99,3,1
44939,204,3,1
44940,184,1,2
44943,485,5,2
44947,503,2,3
44948,245,4,1
44949,105,2,2
44950,331,4,1
44952,134,2,3
44953,144,7,1
44954,91,12,2
44956,102,8,2
44957,88,6,2
44958,179,2,1
44959,91,7,3
44960,91,13,1
44961,690,3,1
44962,140,7,3
44966,772,4,1
44967,108,14,2
44968,95,16,1
44970,91,4,1
44971,231,1,3
44972,104,5,1
44973,182,2,3
44974,266,2,3
44975,774,11,1
44976,95,6,3
44977,182,2,1
44979,363,1,1
44980,95,2,3
44981,182,1,3
44983,430,1,1
44984,381,2,2
44985,503,2,1
44988,95,10,1
44990,526,2,1
44991,165,14,3
44992,91,12,3
44994,92,4,3
44997,431,2,1
44998,183,3,1
44999,427,2,1
45000,182,6,1
45003,182,10,3
45004,183,4,3
45005,92,5,3
45006,92,5,3
45007,183,3,3
45008,237,2,1
45011,92,4,3
45012,182,5,3
45013,182,3,3
45014,420,2,2
45015,91,11,1
45016,192,1,3
45018,93,1,3
45020,372,1,1
45022,528,7,4
45023,160,3,1
45024,500,1,1
45025,826,1,1
45026,92,5,3
45027,105,7,1
45029,213,10,3
45031,274,11,1
45032,92,6,3
45033,93,5,2
45035,111,4,3
45036,95,3,3
45037,616,1,1
45038,804,1,1
45039,94,2,3
45040,185,3,3
45045,96,3,3
45048,96,2,3
45050,95,2,1
45051,160,3,1
45052,92,3,2
45053,95,1,3
45055,151,5,2
45056,92,1,3
45057,137,11,2
45058,93,6,3
45061,181,3,1
45064,183,5,1
45065,96,7,1
45066,92,3,1
45067,149,5,3
45068,182,1,1
45069,175,3,3
45070,183,3,3
45072,302,3,2
45073,91,4,3
45074,90,5,3
45076,238,13,2
45077,94,3,3
45078,181,4,2
45079,181,4,3
45081,104,2,1
45082,91,10,3
45084,183,1,3
45085,148,3,3
45087,92,1,3
45090,88,4,2
45091,91,3,3
45094,182,8,2
45095,92,4,2
45096,94,12,2
45097,195,4,2
45098,91,5,3
45099,185,4,3
45100,94,2,3
45102,173,3,3
45103,185,1,3
45104,284,3,3
45105,97,6,1
45106,182,4,3
45107,490,1,1
45108,94,6,2
45110,185,7,3
45111,508,1,2
45112,186,1,2
45113,97,3,3
45114,120,3,3
45115,144,8,2
45117,103,2,2
45118,547,1,1
45119,183,1,2
45120,91,4,1
45121,805,4,2
45122,442,4,1
45124,91,5,1
45127,541,3,3
45129,91,4,3
45130,91,2,3
45131,96,2,2
45133,92,5,3
45134,91,2,1
45135,92,5,3
45137,368,2,1
45139,543,3,1
45140,40,2,2
45141,96,4,3
45142,185,3,3
45143,95,6,3
45144,96,1,1
45147,871,2,1
45148,97,5,2
45149,38,10,2
45150,186,4,3
45151,188,13,3
45152,378,2,1
45153,92,13,1
45154,95,1,2
45155,456,4,1
45156,91,1,3
45158,92,7,1
45159,99,5,1
45160,96,6,1
45161,96,5,3
45163,91,3,3
45164,92,3,1
45166,95,12,2
45167,390,2,3
45169,57,8,3
45170,229,2,1
45171,110,2,2
45172,555,16,1
45173,92,8,3
45174,104,7,1
45175,92,3,3
45176,93,5,3
45178,374,1,3
45179,92,3,3
45180,100,6,1
45181,27,6,1
45182,118,3,1
45183,187,5,3
45184,96,7,3
45185,22,5,3
45186,92,4,3
45187,104,2,1
45189,550,2,3
45190,92,5,1
45191,188,3,3
45192,183,1,1
45194,33,4,3
45195,187,5,1
45196,187,6,3
45200,530,12,2
45202,184,4,3
45205,40,8,1
45209,184,3,3
45211,188,11,2
